decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
451,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,103,2026-07-17T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.62,1,125,google ai budget could explode,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,346.77,351.99,0.01505321,-0.01505321,0,-522.000163,SPY,743.29,742.09,-0.00161444,-0.01343877,0,52,52,0,2,2,21,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;prnewswire.com;seekingalpha.com;yahoo.com,45.0,2656.7045,1,0,news_enriched,-0.009897,-0.01503,0.003681,0.009453,risk_off,sideways,low,0.222222,-0.021695,-0.029145,-0.046785,0.023162,0.853871,-0.023867,-0.025656
452,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,103,2026-07-17T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,743.29,742.09,-0.00161444,,,52,52,0,0,2,21,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;prnewswire.com;seekingalpha.com;yahoo.com,45.0,2656.7045,1,0,news_enriched,-0.009897,-0.01503,0.003681,0.009453,risk_off,sideways,low,0.222222,,,,,,,
828,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,103,2026-07-17T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.83,0,133,,0,0,0,,0,,0,0,,,,,,,,SPY,743.29,742.09,-0.00161444,,,52,52,0,0,2,21,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;prnewswire.com;seekingalpha.com;yahoo.com,45.0,2656.7045,1,0,news_enriched,-0.009897,-0.01503,0.003681,0.009453,risk_off,sideways,low,0.222222,,,,,,,
829,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,103,2026-07-17T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.67,1,114,[5h ago] [yahoo.com] google ai budget could explode,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,346.77,351.99,0.01505321,-0.01505321,0,-522.000163,SPY,743.29,742.09,-0.00161444,-0.01343877,0,52,52,0,2,2,21,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;prnewswire.com;seekingalpha.com;yahoo.com,45.0,2656.7045,1,0,news_enriched,-0.009897,-0.01503,0.003681,0.009453,risk_off,sideways,low,0.222222,-0.021695,-0.029145,-0.046785,0.023162,0.853871,-0.023867,-0.025656
830,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,103,2026-07-17T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,743.29,742.09,-0.00161444,,,52,52,0,0,2,21,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;prnewswire.com;seekingalpha.com;yahoo.com,45.0,2656.7045,1,0,news_enriched,-0.009897,-0.01503,0.003681,0.009453,risk_off,sideways,low,0.222222,,,,,,,
453,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,104,2026-07-20T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,161,,0,0,0,,0,,0,0,,,,,,,,SPY,742.09,748.28,0.00834131,,,41,41,0,0,0,3,5,6,SEC EDGAR;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,45.0,2054.1481,1,0,news_enriched,-0.001614,0.00105,-0.007454,-0.002199,neutral,sideways,low,0.365079,,,,,,,
454,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,104,2026-07-20T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,90,,0.58,0,126,alphabet googl stock ai chip report,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,351.99,347.15,-0.01375039,0.01375039,1,435.59998,SPY,742.09,748.28,0.00834131,0.00540908,1,41,41,0,2,0,3,5,6,SEC EDGAR;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,45.0,2054.1481,1,0,news_enriched,-0.001614,0.00105,-0.007454,-0.002199,neutral,sideways,low,0.365079,0.015053,-0.001475,-0.043583,0.02328,0.699619,0.011852,-0.008755
455,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,104,2026-07-20T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,136,,0,0,0,,0,,0,0,,,,,,,,SPY,742.09,748.28,0.00834131,,,41,41,0,0,0,3,5,6,SEC EDGAR;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,45.0,2054.1481,1,0,news_enriched,-0.001614,0.00105,-0.007454,-0.002199,neutral,sideways,low,0.365079,,,,,,,
831,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,104,2026-07-20T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.85,0,117,[cnbc.com] alphabet googl stock ai chip report,0,0,0,,0,,0,0,,,,,,,,SPY,742.09,748.28,0.00834131,,,41,41,0,0,0,3,5,6,SEC EDGAR;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,45.0,2054.1481,1,0,news_enriched,-0.001614,0.00105,-0.007454,-0.002199,neutral,sideways,low,0.365079,,,,,,,
832,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,104,2026-07-20T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.58,0,150,[cnbc.com] alphabet googl stock ai chip report,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,351.99,347.15,-0.01375039,0.01375039,1,483.999978,SPY,742.09,748.28,0.00834131,0.00540908,1,41,41,0,2,0,3,5,6,SEC EDGAR;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,45.0,2054.1481,1,0,news_enriched,-0.001614,0.00105,-0.007454,-0.002199,neutral,sideways,low,0.365079,0.015053,-0.001475,-0.043583,0.02328,0.699619,0.011852,-0.008755
833,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,104,2026-07-20T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.93,0,109,,0,0,0,,0,,0,0,,,,,,,,SPY,742.09,748.28,0.00834131,,,41,41,0,0,0,3,5,6,SEC EDGAR;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,45.0,2054.1481,1,0,news_enriched,-0.001614,0.00105,-0.007454,-0.002199,neutral,sideways,low,0.365079,,,,,,,
456,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,105,2026-07-21T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.1,0,152,,0,0,0,,0,,0,0,,,,,,,,SPY,748.28,747.41,-0.00116267,,,45,45,0,0,0,6,4,5,SEC EDGAR;cnbc.com;fool.com;seekingalpha.com;yahoo.com,24.0,1982.9375,1,0,news_enriched,0.008341,0.018547,-0.002742,0.019614,risk_on,sideways,low,0.507937,,,,,,,
457,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,105,2026-07-21T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,80,,0.6,1,138,alphabet googl stock ai chip report,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,347.15,342.09,-0.01457583,0.01457583,1,404.799951,SPY,748.28,747.41,-0.00116267,0.0157385,1,45,45,0,2,0,6,4,5,SEC EDGAR;cnbc.com;fool.com;seekingalpha.com;yahoo.com,24.0,1982.9375,1,0,news_enriched,0.008341,0.018547,-0.002742,0.019614,risk_on,sideways,low,0.507937,-0.01375,-0.03438,-0.007235,0.020619,0.679936,-0.001903,-0.022037
458,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,105,2026-07-21T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,168,,0,0,0,,0,,0,0,,,,,,,,SPY,748.28,747.41,-0.00116267,,,45,45,0,0,0,6,4,5,SEC EDGAR;cnbc.com;fool.com;seekingalpha.com;yahoo.com,24.0,1982.9375,1,0,news_enriched,0.008341,0.018547,-0.002742,0.019614,risk_on,sideways,low,0.507937,,,,,,,
834,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,105,2026-07-21T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.92,0,108,,0,0,0,,0,,0,0,,,,,,,,SPY,748.28,747.41,-0.00116267,,,45,45,0,0,0,6,4,5,SEC EDGAR;cnbc.com;fool.com;seekingalpha.com;yahoo.com,24.0,1982.9375,1,0,news_enriched,0.008341,0.018547,-0.002742,0.019614,risk_on,sideways,low,0.507937,,,,,,,
835,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,105,2026-07-21T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.64,0,113,SEC filing: FEDEX CORP files 8-K for report date 2026-07-21,0,0,0,,0,,0,0,,,,,,,,SPY,748.28,747.41,-0.00116267,,,45,45,0,0,0,6,4,5,SEC EDGAR;cnbc.com;fool.com;seekingalpha.com;yahoo.com,24.0,1982.9375,1,0,news_enriched,0.008341,0.018547,-0.002742,0.019614,risk_on,sideways,low,0.507937,,,,,,,
836,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,105,2026-07-21T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.96,0,125,,0,0,0,,0,,0,0,,,,,,,,SPY,748.28,747.41,-0.00116267,,,45,45,0,0,0,6,4,5,SEC EDGAR;cnbc.com;fool.com;seekingalpha.com;yahoo.com,24.0,1982.9375,1,0,news_enriched,0.008341,0.018547,-0.002742,0.019614,risk_on,sideways,low,0.507937,,,,,,,
459,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,106,2026-07-22T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,133,,0,0,0,,0,,0,0,,,,,,,,SPY,747.41,738.18,-0.01234931,,,47,47,0,0,0,13,2,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,24.0,1638.9394,1,0,news_enriched,-0.001163,-0.005106,-0.00263,0.011499,neutral,sideways,low,0.444444,,,,,,,
460,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,106,2026-07-22T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.6,1,169,"SEC filing: Tesla, Inc. files 8-K for report date 2026-07-22",0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,374.01,319.69,-0.14523676,0.14523676,1,5432.000061,SPY,747.41,738.18,-0.01234931,0.15758607,1,47,47,0,2,0,13,2,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,24.0,1638.9394,1,0,news_enriched,-0.001163,-0.005106,-0.00263,0.011499,neutral,sideways,low,0.444444,-0.012984,-0.051843,-0.019916,0.036146,0.767146,-0.008973,-0.052227
461,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,106,2026-07-22T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,747.41,738.18,-0.01234931,,,47,47,0,0,0,13,2,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,24.0,1638.9394,1,0,news_enriched,-0.001163,-0.005106,-0.00263,0.011499,neutral,sideways,low,0.444444,,,,,,,
837,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,106,2026-07-22T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.93,0,114,,0,0,0,,0,,0,0,,,,,,,,SPY,747.41,738.18,-0.01234931,,,47,47,0,0,0,13,2,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,24.0,1638.9394,1,0,news_enriched,-0.001163,-0.005106,-0.00263,0.011499,neutral,sideways,low,0.444444,,,,,,,
838,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,106,2026-07-22T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.66,1,149,"SEC filing: Tesla, Inc. files 8-K for report date 2026-07-22",0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,374.01,319.69,-0.14523676,0.14523676,1,5432.000061,SPY,747.41,738.18,-0.01234931,0.15758607,1,47,47,0,2,0,13,2,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,24.0,1638.9394,1,0,news_enriched,-0.001163,-0.005106,-0.00263,0.011499,neutral,sideways,low,0.444444,-0.012984,-0.051843,-0.019916,0.036146,0.767146,-0.008973,-0.052227
839,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,106,2026-07-22T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,747.41,738.18,-0.01234931,,,47,47,0,0,0,13,2,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,24.0,1638.9394,1,0,news_enriched,-0.001163,-0.005106,-0.00263,0.011499,neutral,sideways,low,0.444444,,,,,,,
462,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,107,2026-07-23T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.1,0,159,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,738.93,0.00101601,,,59,59,0,0,1,26,3,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,10.0,1764.4091,1,0,news_enriched,-0.012349,-0.018983,-0.003236,-0.020046,neutral,sideways,low,0.333333,,,,,,,
463,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,107,2026-07-23T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,80,,0.55,1,127,could keep apple stock climbing,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,321.66,333.02,0.03531679,-0.03531679,0,-908.799894,SPY,738.18,738.93,0.00101601,-0.0363328,0,59,59,0,1,1,26,3,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,10.0,1764.4091,1,0,news_enriched,-0.012349,-0.018983,-0.003236,-0.020046,neutral,sideways,low,0.333333,-0.01298,-0.034808,0.097516,0.023775,0.628771,-0.012765,0.032643
464,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,107,2026-07-23T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,738.93,0.00101601,,,59,59,0,0,1,26,3,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,10.0,1764.4091,1,0,news_enriched,-0.012349,-0.018983,-0.003236,-0.020046,neutral,sideways,low,0.333333,,,,,,,
840,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,107,2026-07-23T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.94,0,129,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,738.93,0.00101601,,,59,59,0,0,1,26,3,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,10.0,1764.4091,1,0,news_enriched,-0.012349,-0.018983,-0.003236,-0.020046,neutral,sideways,low,0.333333,,,,,,,
841,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,107,2026-07-23T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.43,0,123,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,738.93,0.00101601,,,59,59,0,0,1,26,3,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,10.0,1764.4091,1,0,news_enriched,-0.012349,-0.018983,-0.003236,-0.020046,neutral,sideways,low,0.333333,,,,,,,
842,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,107,2026-07-23T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,738.93,0.00101601,,,59,59,0,0,1,26,3,4,SEC EDGAR;fool.com;prnewswire.com;yahoo.com,10.0,1764.4091,1,0,news_enriched,-0.012349,-0.018983,-0.003236,-0.020046,neutral,sideways,low,0.333333,,,,,,,
465,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,108,2026-07-24T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,124,,0,0,0,,0,,0,0,,,,,,,,SPY,738.93,739.09,0.00021653,,,60,60,0,0,0,29,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,54.0,2274.0217,1,0,news_enriched,0.001016,-0.011171,0.000962,0.001023,neutral,sideways,low,0.730159,,,,,,,
466,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,108,2026-07-24T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.6,1,155,alphabets cash burn raises alarm,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,319.74,326.56,0.02132983,-0.02132983,0,-681.999984,SPY,738.93,739.09,0.00021653,-0.02154636,0,60,60,0,2,0,29,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,54.0,2274.0217,1,0,news_enriched,0.001016,-0.011171,0.000962,0.001023,neutral,sideways,low,0.730159,0.006453,-0.077948,-0.069739,0.026233,0.924994,0.002298,-0.092143
